cart,purchase,view,view_to_cart,cart_to_purchase
2934.0,1115.0,39741.0,0.07382803653657431,0.38002726653033403
73.0,26.0,2768.0,0.026372832369942197,0.3561643835616438
0.0,0.0,6.0,0.0,
0.0,0.0,34.0,0.0,
15.0,6.0,835.0,0.017964071856287425,0.4
1.0,0.0,176.0,0.005681818181818182,0.0
0.0,1.0,158.0,0.0,inf
0.0,0.0,173.0,0.0,
0.0,0.0,2.0,0.0,
3.0,2.0,400.0,0.0075,0.6666666666666666
4.0,1.0,505.0,0.007920792079207921,0.25
2.0,1.0,266.0,0.007518796992481203,0.5
1.0,1.0,404.0,0.0024752475247524753,1.0
1.0,1.0,142.0,0.007042253521126761,1.0
0.0,0.0,249.0,0.0,
0.0,0.0,322.0,0.0,
51.0,14.0,2026.0,0.025172754195459033,0.27450980392156865
0.0,0.0,349.0,0.0,
0.0,0.0,146.0,0.0,
1.0,0.0,181.0,0.0055248618784530384,0.0
2.0,2.0,521.0,0.003838771593090211,1.0
0.0,0.0,158.0,0.0,
1.0,1.0,279.0,0.0035842293906810036,1.0
0.0,0.0,1.0,0.0,
0.0,0.0,183.0,0.0,
4.0,1.0,119.0,0.03361344537815126,0.25
0.0,0.0,187.0,0.0,
0.0,0.0,255.0,0.0,
1.0,2.0,202.0,0.0049504950495049506,2.0
9.0,12.0,730.0,0.012328767123287671,1.3333333333333333
20.0,5.0,3734.0,0.005356186395286556,0.25
10.0,10.0,916.0,0.010917030567685589,1.0
249.0,142.0,6583.0,0.037824699984809355,0.570281124497992
2.0,0.0,473.0,0.004228329809725159,0.0
111.0,117.0,13095.0,0.00847651775486827,1.054054054054054
7.0,7.0,2468.0,0.0028363047001620746,1.0
41.0,31.0,18967.0,0.0021616491801550062,0.7560975609756098
440.0,327.0,43453.0,0.010125883138103238,0.7431818181818182
212.0,174.0,34830.0,0.00608670686190066,0.8207547169811321
0.0,8.0,1891.0,0.0,inf
0.0,3.0,3182.0,0.0,inf
0.0,0.0,25.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,15.0,0.0,
195.0,87.0,6444.0,0.03026070763500931,0.4461538461538462
15.0,9.0,2294.0,0.006538796861377506,0.6
540.0,219.0,14609.0,0.03696351564104319,0.40555555555555556
0.0,0.0,147.0,0.0,
0.0,1.0,294.0,0.0,inf
0.0,0.0,212.0,0.0,
1.0,0.0,359.0,0.002785515320334262,0.0
0.0,0.0,92.0,0.0,
1.0,1.0,252.0,0.003968253968253968,1.0
234.0,117.0,9099.0,0.025717111770524232,0.5
50.0,14.0,2509.0,0.01992825827022718,0.28
106.0,42.0,3409.0,0.031094162511000292,0.39622641509433965
20.0,14.0,3061.0,0.006533812479581836,0.7
8.0,9.0,3464.0,0.0023094688221709007,1.125
168.0,93.0,5436.0,0.03090507726269316,0.5535714285714286
83.0,29.0,3177.0,0.02612527541706012,0.3493975903614458
29.0,13.0,1950.0,0.014871794871794871,0.4482758620689655
0.0,2.0,2250.0,0.0,inf
8.0,5.0,626.0,0.012779552715654952,0.625
0.0,0.0,48.0,0.0,
0.0,0.0,946.0,0.0,
0.0,0.0,49.0,0.0,
6.0,12.0,10186.0,0.0005890437855880621,2.0
9.0,11.0,9489.0,0.0009484666455896301,1.2222222222222223
48.0,29.0,7734.0,0.0062063615205585725,0.6041666666666666
4.0,0.0,511.0,0.007827788649706457,0.0
0.0,0.0,6.0,0.0,
0.0,0.0,6.0,0.0,
18.0,7.0,779.0,0.023106546854942234,0.3888888888888889
4.0,1.0,1094.0,0.003656307129798903,0.25
38.0,21.0,1692.0,0.022458628841607566,0.5526315789473685
0.0,0.0,3.0,0.0,
3.0,0.0,274.0,0.010948905109489052,0.0
538.0,234.0,24406.0,0.022043759731213634,0.4349442379182156
82.0,20.0,5386.0,0.015224656516895656,0.24390243902439024
144.0,42.0,11237.0,0.012814808222835277,0.2916666666666667
159.0,45.0,10527.0,0.015104018238814477,0.2830188679245283
6.0,0.0,1695.0,0.0035398230088495575,0.0
0.0,0.0,4.0,0.0,
2.0,0.0,627.0,0.003189792663476874,0.0
0.0,1.0,1217.0,0.0,inf
0.0,0.0,2.0,0.0,
19.0,9.0,1741.0,0.010913268236645606,0.47368421052631576
0.0,0.0,8.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,11.0,0.0,
0.0,9.0,1125.0,0.0,inf
233.0,208.0,18779.0,0.012407476436444966,0.8927038626609443
0.0,0.0,260.0,0.0,
240.0,169.0,25162.0,0.009538192512518877,0.7041666666666667
4.0,3.0,282.0,0.014184397163120567,0.75
1.0,30.0,2648.0,0.00037764350453172205,30.0
506.0,937.0,76683.0,0.006598594212537329,1.8517786561264822
207.0,380.0,25372.0,0.008158600031530822,1.8357487922705313
0.0,12.0,1111.0,0.0,inf
339.0,404.0,34648.0,0.009784114523204802,1.191740412979351
10.0,13.0,3598.0,0.0027793218454697055,1.3
24.0,14.0,3678.0,0.0065252854812398045,0.5833333333333334
32.0,11.0,1892.0,0.016913319238900635,0.34375
0.0,2.0,326.0,0.0,inf
7.0,1.0,999.0,0.007007007007007007,0.14285714285714285
1.0,0.0,301.0,0.0033222591362126247,0.0
1477.0,663.0,23566.0,0.06267504031231436,0.44888287068381855
288.0,160.0,22413.0,0.012849685450408245,0.5555555555555556
31.0,15.0,4396.0,0.007051865332120109,0.4838709677419355
0.0,2.0,422.0,0.0,inf
0.0,0.0,253.0,0.0,
0.0,1.0,292.0,0.0,inf
0.0,0.0,433.0,0.0,
7.0,30.0,5798.0,0.0012073128665056915,4.285714285714286
164.0,52.0,17712.0,0.009259259259259259,0.3170731707317073
173.0,96.0,11163.0,0.015497626086177552,0.5549132947976878
0.0,1.0,80.0,0.0,inf
5.0,5.0,515.0,0.009708737864077669,1.0
0.0,0.0,27.0,0.0,
5.0,4.0,1526.0,0.00327653997378768,0.8
0.0,3.0,797.0,0.0,inf
0.0,0.0,15.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,224.0,0.0,
1.0,5.0,3983.0,0.00025106703489831785,5.0
0.0,0.0,799.0,0.0,
0.0,0.0,983.0,0.0,
0.0,0.0,107.0,0.0,
0.0,0.0,2.0,0.0,
0.0,1.0,37.0,0.0,inf
4.0,3.0,2457.0,0.001628001628001628,0.75
31.0,13.0,1658.0,0.018697225572979495,0.41935483870967744
0.0,9.0,518.0,0.0,inf
10.0,2.0,2228.0,0.004488330341113106,0.2
928.0,499.0,29058.0,0.031936127744510975,0.5377155172413793
1065.0,581.0,30165.0,0.035305818000994534,0.5455399061032864
175.0,125.0,13318.0,0.013140111127796967,0.7142857142857143
0.0,0.0,1.0,0.0,
0.0,10.0,2354.0,0.0,inf
0.0,0.0,279.0,0.0,
38.0,18.0,5055.0,0.00751730959446093,0.47368421052631576
42.0,35.0,8852.0,0.004744690465431541,0.8333333333333334
0.0,1.0,101.0,0.0,inf
155.0,105.0,51698.0,0.0029981817478432434,0.6774193548387096
1.0,1.0,565.0,0.0017699115044247787,1.0
3.0,0.0,508.0,0.005905511811023622,0.0
0.0,0.0,225.0,0.0,
0.0,1.0,163.0,0.0,inf
0.0,0.0,161.0,0.0,
1.0,0.0,202.0,0.0049504950495049506,0.0
0.0,0.0,89.0,0.0,
1.0,1.0,276.0,0.0036231884057971015,1.0
1.0,4.0,604.0,0.0016556291390728477,4.0
39.0,17.0,3875.0,0.010064516129032258,0.4358974358974359
4.0,3.0,628.0,0.006369426751592357,0.75
5.0,3.0,318.0,0.015723270440251572,0.6
0.0,0.0,3.0,0.0,
59.0,48.0,4059.0,0.01453559990145356,0.8135593220338984
133.0,206.0,26604.0,0.004999248233348369,1.5488721804511278
0.0,94.0,15129.0,0.0,inf
317.0,78.0,4070.0,0.07788697788697789,0.24605678233438485
3.0,2.0,1539.0,0.001949317738791423,0.6666666666666666
2.0,1.0,542.0,0.0036900369003690036,0.5
166.0,63.0,18697.0,0.008878429694603413,0.3795180722891566
0.0,0.0,246.0,0.0,
0.0,2.0,259.0,0.0,inf
35.0,21.0,2889.0,0.012114918656974732,0.6
0.0,5.0,332.0,0.0,inf
142.0,94.0,12644.0,0.011230623220499843,0.6619718309859155
102.0,32.0,9041.0,0.011281937838734653,0.3137254901960784
0.0,0.0,10.0,0.0,
0.0,0.0,106.0,0.0,
0.0,0.0,37.0,0.0,
71.0,20.0,1654.0,0.042926239419588876,0.28169014084507044
0.0,0.0,40.0,0.0,
8.0,4.0,333.0,0.024024024024024024,0.5
3.0,1.0,318.0,0.009433962264150943,0.3333333333333333
177.0,142.0,13946.0,0.012691811272049333,0.8022598870056498
0.0,1.0,81.0,0.0,inf
971.0,521.0,35715.0,0.027187456250874983,0.5365602471678682
17569.0,7148.0,229936.0,0.07640821793890473,0.4068529796801184
6557.0,2745.0,78566.0,0.08345849349591426,0.41863657160286716
2.0,1.0,230.0,0.008695652173913044,0.5
0.0,0.0,99.0,0.0,
0.0,0.0,91.0,0.0,
0.0,0.0,101.0,0.0,
229.0,126.0,12988.0,0.01763165999384047,0.5502183406113537
233.0,147.0,16811.0,0.013859972636963893,0.630901287553648
361.0,165.0,23485.0,0.01537151373216947,0.45706371191135736
345.0,172.0,16549.0,0.020847181098555805,0.4985507246376812
0.0,2.0,1068.0,0.0,inf
0.0,4.0,210.0,0.0,inf
199.0,142.0,11844.0,0.01680175616345829,0.7135678391959799
5.0,2.0,3631.0,0.0013770311209033324,0.4
30.0,14.0,1840.0,0.016304347826086956,0.4666666666666667
88.0,40.0,3257.0,0.027018728891618052,0.45454545454545453
34.0,12.0,1125.0,0.030222222222222223,0.35294117647058826
70.0,30.0,2640.0,0.026515151515151516,0.42857142857142855
0.0,1.0,444.0,0.0,inf
0.0,0.0,213.0,0.0,
0.0,0.0,424.0,0.0,
0.0,0.0,5.0,0.0,
0.0,6.0,471.0,0.0,inf
0.0,0.0,54.0,0.0,
7.0,19.0,2263.0,0.0030932390631904553,2.7142857142857144
1.0,0.0,290.0,0.0034482758620689655,0.0
6.0,3.0,344.0,0.01744186046511628,0.5
1.0,3.0,411.0,0.0024330900243309003,3.0
0.0,0.0,374.0,0.0,
0.0,1.0,19.0,0.0,inf
1.0,2.0,208.0,0.004807692307692308,2.0
0.0,0.0,164.0,0.0,
0.0,0.0,24.0,0.0,
3.0,3.0,165.0,0.01818181818181818,1.0
0.0,0.0,163.0,0.0,
6.0,0.0,372.0,0.016129032258064516,0.0
2.0,1.0,252.0,0.007936507936507936,0.5
3.0,5.0,811.0,0.0036991368680641184,1.6666666666666667
0.0,0.0,294.0,0.0,
36.0,2.0,575.0,0.06260869565217392,0.05555555555555555
2.0,4.0,339.0,0.0058997050147492625,2.0
107.0,59.0,13413.0,0.007977335420860359,0.5514018691588785
0.0,0.0,8.0,0.0,
5.0,5.0,222.0,0.02252252252252252,1.0
67.0,42.0,3538.0,0.018937252685132844,0.6268656716417911
271.0,117.0,8894.0,0.03046997976163706,0.4317343173431734
32.0,11.0,1456.0,0.02197802197802198,0.34375
625.0,305.0,22532.0,0.02773832771169892,0.488
468.0,169.0,17041.0,0.02746317704360073,0.3611111111111111
0.0,0.0,193.0,0.0,
3303.0,1189.0,67298.0,0.04908021040744153,0.3599757795943082
1273.0,491.0,33436.0,0.038072735973202536,0.3857030636292223
274.0,103.0,18021.0,0.015204483657954609,0.3759124087591241
10677.0,4928.0,226208.0,0.04719992219550149,0.4615528706565515
0.0,1.0,432.0,0.0,inf
747.0,340.0,18035.0,0.04141946215691711,0.45515394912985274
10.0,22.0,5865.0,0.0017050298380221654,2.2
282.0,134.0,11975.0,0.023549060542797495,0.475177304964539
3373.0,1608.0,72258.0,0.04667995239281464,0.47672694930329085
69.0,53.0,7853.0,0.00878645103781994,0.7681159420289855
0.0,0.0,134.0,0.0,
101.0,114.0,11111.0,0.00909009090090901,1.1287128712871286
240.0,201.0,16082.0,0.01492351697550056,0.8375
43.0,34.0,2624.0,0.01638719512195122,0.7906976744186046
0.0,5.0,256.0,0.0,inf
0.0,0.0,11.0,0.0,
1.0,7.0,538.0,0.0018587360594795538,7.0
0.0,0.0,127.0,0.0,
14.0,6.0,904.0,0.015486725663716814,0.42857142857142855
1.0,1.0,211.0,0.004739336492890996,1.0
0.0,11.0,2015.0,0.0,inf
0.0,1.0,707.0,0.0,inf
5.0,4.0,758.0,0.006596306068601583,0.8
3.0,2.0,368.0,0.008152173913043478,0.6666666666666666
0.0,0.0,266.0,0.0,
1.0,1.0,252.0,0.003968253968253968,1.0
0.0,1.0,554.0,0.0,inf
0.0,0.0,128.0,0.0,
0.0,0.0,69.0,0.0,
0.0,1.0,120.0,0.0,inf
1.0,0.0,152.0,0.006578947368421052,0.0
3.0,0.0,273.0,0.01098901098901099,0.0
0.0,0.0,247.0,0.0,
1.0,0.0,557.0,0.0017953321364452424,0.0
1.0,0.0,111.0,0.009009009009009009,0.0
0.0,0.0,320.0,0.0,
33.0,6.0,1248.0,0.026442307692307692,0.18181818181818182
7091.0,2867.0,105597.0,0.06715152892601116,0.4043153292906501
3428.0,1315.0,54793.0,0.06256273611592722,0.3836056009334889
10.0,7.0,599.0,0.01669449081803005,0.7
1.0,1.0,43.0,0.023255813953488372,1.0
102.0,58.0,4211.0,0.024222274994063167,0.5686274509803921
6.0,3.0,1018.0,0.005893909626719057,0.5
31.0,7.0,1649.0,0.01879927228623408,0.22580645161290322
29.0,13.0,3954.0,0.007334344967121902,0.4482758620689655
25.0,19.0,1518.0,0.016469038208168644,0.76
24.0,15.0,2283.0,0.010512483574244415,0.625
54.0,22.0,2955.0,0.018274111675126905,0.4074074074074074
6703.0,2633.0,92462.0,0.07249464644935216,0.39280918991496344
2.0,4.0,490.0,0.004081632653061225,2.0
2094.0,851.0,30844.0,0.06789002723382181,0.4063992359121299
0.0,0.0,159.0,0.0,
1.0,0.0,151.0,0.006622516556291391,0.0
0.0,14.0,3721.0,0.0,inf
417.0,182.0,15945.0,0.026152398871119472,0.4364508393285372
50.0,35.0,3038.0,0.016458196181698487,0.7
130.0,50.0,5433.0,0.023927848334253637,0.38461538461538464
376.0,161.0,18899.0,0.01989523255198688,0.42819148936170215
90.0,34.0,5875.0,0.015319148936170212,0.37777777777777777
12.0,15.0,2631.0,0.004561003420752566,1.25
37.0,13.0,2311.0,0.016010385114668974,0.35135135135135137
77.0,41.0,6315.0,0.012193190815518607,0.5324675324675324
34.0,22.0,3060.0,0.011111111111111112,0.6470588235294118
18.0,6.0,2175.0,0.008275862068965517,0.3333333333333333
11.0,11.0,2270.0,0.004845814977973568,1.0
14244.0,5651.0,210350.0,0.06771571190872355,0.39672844706543103
645.0,287.0,20353.0,0.03169065985358424,0.4449612403100775
21379.0,8166.0,290179.0,0.07367521426429893,0.38196360914916505
38.0,17.0,7846.0,0.004843232220239612,0.4473684210526316
482.0,188.0,16431.0,0.02933479398697584,0.3900414937759336
2047.0,833.0,32219.0,0.06353393960085664,0.4069369809477284
4290.0,1649.0,59401.0,0.07222100638036397,0.3843822843822844
20700.0,8873.0,241034.0,0.08588000033190338,0.4286473429951691
2798.0,951.0,38794.0,0.07212455534360984,0.3398856325947105
57.0,27.0,2334.0,0.02442159383033419,0.47368421052631576
388.0,161.0,10094.0,0.03843867644145037,0.41494845360824745
22.0,28.0,1256.0,0.01751592356687898,1.2727272727272727
623.0,292.0,19791.0,0.03147895508059219,0.46869983948635635
356.0,135.0,11408.0,0.03120617110799439,0.3792134831460674
26.0,11.0,1618.0,0.016069221260815822,0.4230769230769231
19.0,17.0,2048.0,0.00927734375,0.8947368421052632
0.0,0.0,1.0,0.0,
9166.0,3194.0,103674.0,0.08841175222331539,0.34846170630591317
102217.0,44419.0,861675.0,0.11862593205094728,0.43455589579032844
14703.0,5420.0,153103.0,0.09603338928695061,0.3686322519213766
0.0,1.0,1097.0,0.0,inf
0.0,0.0,74.0,0.0,
0.0,3.0,406.0,0.0,inf
909.0,391.0,22484.0,0.04042874933285892,0.43014301430143015
1052.0,456.0,25646.0,0.0410200421118303,0.43346007604562736
4272.0,2113.0,103416.0,0.04130888837317243,0.49461610486891383
0.0,1.0,778.0,0.0,inf
254.0,261.0,14762.0,0.017206340604254165,1.0275590551181102
0.0,0.0,8.0,0.0,
10497.0,3992.0,147594.0,0.0711207772673686,0.3802991330856435
1.0,11.0,2059.0,0.00048567265662943174,11.0
17775.0,7077.0,274339.0,0.06479210028468428,0.39814345991561184
2.0,2.0,1099.0,0.0018198362147406734,1.0
42.0,22.0,4024.0,0.010437375745526839,0.5238095238095238
3655.0,1350.0,57678.0,0.06336904885744998,0.3693570451436389
34.0,19.0,1168.0,0.02910958904109589,0.5588235294117647
74.0,67.0,10453.0,0.007079307375872955,0.9054054054054054
971.0,363.0,54513.0,0.017812264964320437,0.37384140061791965
417.0,165.0,17510.0,0.023814962878355224,0.39568345323741005
4615.0,1647.0,88695.0,0.05203224533513727,0.3568797399783315
2404.0,915.0,53416.0,0.0450052418750936,0.38061564059900166
6.0,13.0,842.0,0.007125890736342043,2.1666666666666665
108.0,88.0,14785.0,0.007304700710179236,0.8148148148148148
4.0,3.0,957.0,0.0041797283176593526,0.75
6.0,2.0,835.0,0.00718562874251497,0.3333333333333333
8.0,6.0,1441.0,0.005551700208188758,0.75
6.0,0.0,662.0,0.00906344410876133,0.0
25.0,8.0,1438.0,0.017385257301808066,0.32
0.0,0.0,198.0,0.0,
422.0,248.0,24161.0,0.017466164479947022,0.5876777251184834
0.0,140.0,16498.0,0.0,inf
137.0,47.0,9440.0,0.01451271186440678,0.34306569343065696
98.0,101.0,8470.0,0.011570247933884297,1.030612244897959
605.0,290.0,16703.0,0.036221038136861644,0.4793388429752066
59.0,22.0,3184.0,0.018530150753768845,0.3728813559322034
8.0,5.0,1659.0,0.004822182037371911,0.625
35.0,23.0,2820.0,0.012411347517730497,0.6571428571428571
566.0,276.0,22471.0,0.02518802011481465,0.4876325088339223
16.0,18.0,4833.0,0.0033105731429753774,1.125
21.0,18.0,3267.0,0.006427915518824609,0.8571428571428571
0.0,7.0,1145.0,0.0,inf
18.0,24.0,5338.0,0.0033720494567253652,1.3333333333333333
0.0,0.0,51.0,0.0,
44.0,53.0,6552.0,0.006715506715506716,1.2045454545454546
0.0,4.0,4810.0,0.0,inf
10.0,11.0,2188.0,0.004570383912248629,1.1
0.0,0.0,466.0,0.0,
6.0,16.0,1335.0,0.0044943820224719105,2.6666666666666665
0.0,0.0,1.0,0.0,
6.0,5.0,4283.0,0.0014008872285780996,0.8333333333333334
0.0,0.0,100.0,0.0,
14.0,10.0,1903.0,0.007356805044666317,0.7142857142857143
12.0,5.0,1421.0,0.00844475721323012,0.4166666666666667
13.0,3.0,4790.0,0.0027139874739039666,0.23076923076923078
56048.0,26183.0,450464.0,0.12442281736165377,0.46715315443905225
8003.0,3260.0,77450.0,0.10333118140735958,0.4073472447832063
5103.0,2047.0,65651.0,0.07772920442948318,0.4011365863217715
35750.0,15549.0,323917.0,0.11036777940027846,0.4349370629370629
65.0,63.0,10460.0,0.00621414913957935,0.9692307692307692
21870.0,9046.0,248790.0,0.0879054624382009,0.413625971650663
7002.0,3005.0,82002.0,0.0853881612643594,0.4291630962582119
1095.0,348.0,55011.0,0.019905109887113488,0.3178082191780822
56.0,56.0,12554.0,0.004460729647920982,1.0
32.0,12.0,852.0,0.03755868544600939,0.375
11.0,3.0,3084.0,0.0035667963683527885,0.2727272727272727
0.0,15.0,2259.0,0.0,inf
6.0,2.0,502.0,0.01195219123505976,0.3333333333333333
833.0,288.0,31669.0,0.02630332501815656,0.3457382953181273
1191.0,343.0,61534.0,0.019355153248610524,0.2879932829554996
602.0,192.0,20968.0,0.028710415871804656,0.31893687707641194
0.0,5.0,478.0,0.0,inf
8.0,12.0,4455.0,0.0017957351290684624,1.5
100.0,41.0,5894.0,0.0169664065151001,0.41
8.0,4.0,631.0,0.012678288431061807,0.5
81.0,108.0,6665.0,0.012153038259564892,1.3333333333333333
133328.0,61265.0,942167.0,0.14151206739357247,0.4595058802352094
9645.0,4129.0,101144.0,0.09535909198766115,0.42809745982374287
17247.0,7005.0,159294.0,0.10827149798485819,0.40615759262480433
6642.0,2726.0,62483.0,0.10630091384856681,0.41041854862993077
63.0,24.0,3164.0,0.01991150442477876,0.38095238095238093
38.0,14.0,1941.0,0.019577537351880475,0.3684210526315789
31.0,22.0,1577.0,0.019657577679137603,0.7096774193548387
695.0,251.0,23121.0,0.030059253492496,0.36115107913669064
79.0,48.0,7692.0,0.010270410816432657,0.6075949367088608
164.0,79.0,9012.0,0.018197958277851752,0.4817073170731707
54036.0,21288.0,462532.0,0.11682651146299067,0.3939595825005552
5330.0,1720.0,63625.0,0.08377210216110019,0.3227016885553471
8543.0,2954.0,96130.0,0.08886923957141371,0.3457801709001522
28828.0,12206.0,335443.0,0.08594008520076436,0.42340779797419176
3574.0,1204.0,52224.0,0.0684359681372549,0.3368774482372692
5099.0,2119.0,85471.0,0.05965766166302021,0.41557168072171013
53.0,80.0,7068.0,0.007498585172608941,1.509433962264151
203.0,110.0,9581.0,0.021187767456424172,0.541871921182266
4.0,2.0,351.0,0.011396011396011397,0.5
5.0,6.0,6394.0,0.0007819831091648421,1.2
38.0,13.0,1974.0,0.019250253292806486,0.34210526315789475
3378.0,1397.0,60205.0,0.0561082966531019,0.4135583185316756
2244.0,950.0,35648.0,0.0629488330341113,0.4233511586452763
2891.0,1061.0,40036.0,0.0722100109901089,0.3670010377032169
301.0,180.0,10312.0,0.029189294026377037,0.5980066445182725
109.0,84.0,4703.0,0.023176695726132256,0.7706422018348624
129.0,49.0,6794.0,0.0189873417721519,0.3798449612403101
0.0,0.0,1073.0,0.0,
0.0,0.0,22.0,0.0,
160.0,57.0,16179.0,0.009889362754187527,0.35625
11.0,8.0,1595.0,0.006896551724137931,0.7272727272727273
484.0,198.0,22805.0,0.02122341591756194,0.4090909090909091
871.0,361.0,41046.0,0.021220094528090434,0.41446613088404133
7792.0,3230.0,111593.0,0.06982516824532005,0.41452772073921973
3019.0,1161.0,46235.0,0.06529685303341624,0.38456442530639284
1774.0,662.0,28182.0,0.06294798098076787,0.37316798196166856
0.0,0.0,17.0,0.0,
0.0,0.0,499.0,0.0,
100.0,56.0,8413.0,0.011886366337810532,0.56
20.0,11.0,3974.0,0.0050327126321087065,0.55
24.0,7.0,4015.0,0.005977584059775841,0.2916666666666667
13.0,7.0,3252.0,0.003997539975399754,0.5384615384615384
6.0,0.0,426.0,0.014084507042253521,0.0
7.0,0.0,490.0,0.014285714285714285,0.0
16.0,8.0,3002.0,0.005329780146568954,0.5
60.0,15.0,4442.0,0.0135074290859973,0.25
29.0,19.0,5301.0,0.005470665912092058,0.6551724137931034
105.0,66.0,8261.0,0.012710325626437478,0.6285714285714286
7.0,2.0,1657.0,0.004224502112251056,0.2857142857142857
6.0,3.0,1405.0,0.004270462633451958,0.5
47.0,31.0,4225.0,0.011124260355029586,0.6595744680851063
21.0,19.0,3361.0,0.006248140434394526,0.9047619047619048
33.0,16.0,3621.0,0.009113504556752278,0.48484848484848486
50.0,59.0,13033.0,0.003836415253587048,1.18
1640.0,697.0,42310.0,0.03876152209879461,0.425
259.0,122.0,9194.0,0.02817054600826626,0.47104247104247104
0.0,0.0,10.0,0.0,
622.0,320.0,18448.0,0.033716392020815264,0.5144694533762058
737.0,310.0,16829.0,0.04379345177966605,0.4206241519674355
319.0,160.0,9260.0,0.03444924406047516,0.5015673981191222
0.0,0.0,67.0,0.0,
283.0,117.0,9718.0,0.029121218357686766,0.4134275618374558
109.0,73.0,6301.0,0.0172988414537375,0.6697247706422018
456.0,221.0,30752.0,0.014828303850156087,0.48464912280701755
0.0,1.0,135.0,0.0,inf
415.0,155.0,19540.0,0.021238485158648925,0.37349397590361444
173.0,138.0,17130.0,0.010099241097489784,0.7976878612716763
24.0,3.0,7224.0,0.0033222591362126247,0.125
1.0,4.0,332.0,0.0030120481927710845,4.0
0.0,0.0,222.0,0.0,
0.0,0.0,4.0,0.0,
428.0,118.0,10787.0,0.03967738945026421,0.2757009345794392
1686.0,560.0,41904.0,0.0402348224513173,0.33214709371293
3242.0,1432.0,88552.0,0.03661125666275183,0.4417026526835287
3816.0,1550.0,93133.0,0.04097366132305413,0.4061844863731656
3.0,1.0,529.0,0.005671077504725898,0.3333333333333333
4046.0,1749.0,53706.0,0.07533608907757047,0.4322787938704894
0.0,15.0,913.0,0.0,inf
23.0,13.0,1681.0,0.013682331945270671,0.5652173913043478
184.0,52.0,19594.0,0.009390629784627947,0.2826086956521739
314.0,93.0,25360.0,0.012381703470031546,0.2961783439490446
507.0,256.0,15388.0,0.03294775149467117,0.504930966469428
0.0,27.0,1404.0,0.0,inf
10.0,14.0,1177.0,0.008496176720475786,1.4
0.0,0.0,2112.0,0.0,
0.0,0.0,7747.0,0.0,
0.0,0.0,4028.0,0.0,
0.0,19.0,1966.0,0.0,inf
0.0,0.0,7393.0,0.0,
2.0,2.0,2323.0,0.0008609556607834697,1.0
0.0,0.0,1191.0,0.0,
0.0,1.0,3221.0,0.0,inf
0.0,0.0,884.0,0.0,
0.0,0.0,2240.0,0.0,
333.0,102.0,6059.0,0.054959564284535405,0.3063063063063063
957.0,644.0,40586.0,0.023579559453998915,0.6729362591431557
760.0,352.0,16277.0,0.046691650795601156,0.4631578947368421
132.0,110.0,9423.0,0.014008277618592805,0.8333333333333334
696.0,242.0,26439.0,0.02632474753205492,0.34770114942528735
106.0,59.0,7623.0,0.01390528663255936,0.5566037735849056
33.0,14.0,3251.0,0.010150722854506305,0.42424242424242425
20.0,7.0,1541.0,0.012978585334198572,0.35
30.0,10.0,2233.0,0.013434841021047918,0.3333333333333333
14.0,7.0,1912.0,0.007322175732217573,0.5
18.0,13.0,2057.0,0.008750607681088965,0.7222222222222222
17.0,7.0,1434.0,0.011854951185495118,0.4117647058823529
514.0,248.0,12624.0,0.04071609632446135,0.48249027237354086
1898.0,739.0,43777.0,0.04335610023528337,0.38935721812434143
5109.0,2225.0,106025.0,0.048186748408394244,0.43550596985711487
1482.0,575.0,28547.0,0.05191438680071461,0.38798920377867746
5738.0,2036.0,65831.0,0.08716258297762453,0.3548274660160335
3695.0,1217.0,46155.0,0.08005633192503521,0.3293640054127199
11745.0,3838.0,148785.0,0.07893940921463857,0.32677735206470837
2057.0,708.0,25637.0,0.08023559698872723,0.3441905687894993
1.0,4.0,352.0,0.002840909090909091,4.0
0.0,0.0,3212.0,0.0,
112.0,32.0,3679.0,0.03044305517803751,0.2857142857142857
0.0,0.0,193.0,0.0,
6768.0,2834.0,154445.0,0.0438214251027874,0.4187352245862884
1762.0,739.0,62961.0,0.02798557837391401,0.4194097616345062
596.0,290.0,22370.0,0.02664282521233795,0.4865771812080537
2598.0,1052.0,45683.0,0.056870170522951645,0.4049268668206313
1001.0,409.0,18832.0,0.053154205607476634,0.4085914085914086
508.0,198.0,15308.0,0.03318526260778678,0.38976377952755903
182.0,60.0,8588.0,0.02119236143455985,0.32967032967032966
1339.0,520.0,52736.0,0.025390625,0.3883495145631068
615.0,335.0,24336.0,0.02527120315581854,0.5447154471544715
459.0,129.0,10832.0,0.042374446085672084,0.28104575163398693
0.0,0.0,140.0,0.0,
6.0,0.0,1006.0,0.005964214711729622,0.0
0.0,0.0,112.0,0.0,
13.0,5.0,383.0,0.033942558746736295,0.38461538461538464
20.0,21.0,825.0,0.024242424242424242,1.05
6136.0,1827.0,108588.0,0.05650716469591483,0.2977509778357236
159.0,51.0,7960.0,0.019974874371859297,0.32075471698113206
331.0,103.0,7266.0,0.045554638040187174,0.311178247734139
0.0,0.0,6.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
28.0,12.0,5892.0,0.0047522063815342835,0.42857142857142855
0.0,10.0,2306.0,0.0,inf
4.0,1.0,503.0,0.007952286282306162,0.25
